code,name_en,name_tc,address_en,address_tc,telephone,hours_en,hours_tc,lat,lng,district,district_tc,sub_district,sub_district_tc,type,bizTypeCode,cold_chain
H852K055P,"SF Locker Tower 19, Laguna Verde, Hung Hom",自助櫃 紅磡海逸豪園19座,"G/F, Tower 19, Laguna Verde, Hung Hom (Residents only)*",紅磡海逸豪園19座地下(只供住戶使用)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.307405,114.19313,Kowloon City District,九龍城區,Hung Hom,紅磡,locker,"3,5,6,7",false
H852K056P,"SF Locker Parc Palais, Ho Man Tin",自助櫃 何文田君頤峰,"Lobby, G/F, Parc Palais, Ho Man Tin (Residents only)*",何文田君頤峰地下大堂(只供住戶使用)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.310411,114.17679,Kowloon City District,九龍城區,Ho Man Tin,何文田,locker,"3,7,6,5",false
H852K060P,"SF Locker Locker No.2, Shop 10, Basement, Phase 12, Whampoa Graden, Whampoa",自助櫃 黃埔黃埔花園12期地庫10號鋪順豐站(二號櫃),"Locker No.2, Shop 10, Basement, Phase 12, Whampoa Graden, Whampoa*",香港九龍城區黃埔花園12期地庫順豐站二號櫃*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.305864,114.191079,Kowloon City District,九龍城區,Whampoa,黃埔,locker,"3,6,7",false
H852K061P,"SF Locker Locker No.3, Shop 10, Basement, Phase 12, Whampoa Graden, Whampoa",自助櫃 黃埔黃埔花園12期地庫10號鋪順豐站(三號櫃),"Locker No.3, Shop 10, Basement, Phase 12, Whampoa Graden, Whampoa*",香港九龍城區黃埔花園12期地庫順豐站三號櫃*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.305885,114.191087,Kowloon City District,九龍城區,Whampoa,黃埔,locker,"3,6,7",false
H852K062P,"SF Locker Upper East, Hunghom",自助櫃 紅磡環海東岸,"Covered Landscape Area, 2/F, Upper East, Hung Hom(Residentsonly)*",香港紅磡環海東岸2樓有蓋綠化區只供住戶使用*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.313025,114.189455,Kowloon City District,九龍城區,Hung Hom,紅磡,locker,"3,7,6,5",false
H852K063P,"SF Locker Locker No.2, Shop 10, Basement, Phase 12, Whampoa Graden, Whampoa",自助櫃 黃埔黃埔花園12期地庫10號鋪順豐站(一號櫃),"Locker No.1, Shop 10, Basement, Phase 12, Whampoa Graden, Whampoa*",香港九龍城區黃埔花園12期地庫順豐站一號櫃*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.305869,114.191062,Kowloon City District,九龍城區,Whampoa,黃埔,locker,"3,6,7",false
H852K065P,"Hung Luen Road, Hung Hom",自助櫃 紅磡紅鸞道,"Bus Terminus (Near Staff Rest Room), Hung Luen Road, Hung Hom *",紅磡紅鸞道巴士總站九巴員工休息室旁*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.301929,114.188911,Kowloon City District,九龍城區,Hung Hom,紅磡,station,"3,5,6,7",false
H852K066P,"Hung Hom Station, Hung Hom",自助櫃 紅磡紅磡站,"Bus Terminus (Near MTR Exit A2), Hung Hom Station*",紅磡站巴士總站(近港鐵站A2出口)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.303759,114.181659,Kowloon City District,九龍城區,Hung Hom,紅磡,station,"3,5,6,7",false
H852K067P,"Faerie Court, To Kwa Wan",自助櫃 土瓜灣富怡閣(365 Laundary),"Shop 4, G/F, Faerie Court, To Kwa Wan*",土瓜灣高山道80號富怡閣地下4號鋪(365 Laundary)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.314296,114.18683,Kowloon City District,九龍城區,To Kwa Wan,土瓜灣,station,"3,5,6,7",false
H852K068P,"In One, Ho Man Tin",自助櫃 何文田瑜一,"Nearby Clubhouse Reception, LG 1/F, In One, Ho Man Tin(Residents only)*",何文田瑜一地下低層1樓平台會所接待處旁(只供住戶使用)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.309862,114.182439,Kowloon City District,九龍城區,Ho Man Tin,何文田,station,"3,5,6,7",false
H852K069P,"Site No. LK01, 1/F, Oi  Man Plaza",自助櫃 何文田愛民廣場一樓LK01,"Site No. LK01, 1/F, Oi  Man Plaza, Ho Man Tin*",何文田愛民廣場一樓(八方雲集餃子店旁)*,,06:00-23:00,06:00-23:00 周六:06:00-23:00 周日:06:00-23:00 節假日:06:00-23:00,22.3125509,114.178811,Kowloon City District,九龍城區,Ho Man Tin,何文田,station,"3,5,6,7",false
H852K070P,"King's Park Villa, Ho Man Tin",自助櫃 何文田帝庭園,"The underneath of Tower 1,Podium,Kings Park Villa, Ho Man Tin(Residentsonly)*",何文田帝庭園地下第一座平台下方(只供住戶使用)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.3109835,114.17501,Kowloon City District,九龍城區,Ho Man Tin,何文田,station,"3,5,6,7",false
H852K071P,"SF Locker Onmantin, Ho Man Tin", 自助櫃 何文田朗賢峯,"Next to Shuttle Lift Lobby, LG 1/F, Onmantin, Ho Man Tin(Residents only)*",何文田朗賢峯LG1層停車場(穿梭升降機大堂旁)(只供住戶使用)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:58,22.311171,114.182805,Kowloon City District,九龍城區,Ho Man Tin,何文田,locker,"3,5,6,7",false
H852K072P,"SF Lokcer The Regalia, Jordan",自助櫃 佐敦爵士花園,"Near Swimming Pool, G/F, The Regalia, Jordan(Residents only)*",佐敦爵士花園地下游泳池外(只供住戶使用)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.3101406,114.172539,Yau Tsim Mong District,油尖旺區,Jordan,佐敦,station,"3,5,6,7",false
H852KA03P,"SF Locker Kingsgate, To Kwa Wan",自助櫃 土瓜灣興基豪苑(順豐站),"Shop B, G/F, Kingsgate, To Kwa Wan *",土瓜灣興基豪苑地下B鋪(順豐站)*,,11:00-21:00,11:00-21:00 周六:12:00-20:00 周日:12:00-20:00 節假日:12:00-20:00,22.322268,114.190309,Kowloon City District,九龍城區,To Kwa Wan,土瓜灣,locker,"3,6,7",false
H852KA04P,"SF Locker Artisan Garden, To Kwa Wan",自助櫃 土瓜灣瑧尚,"7/F, Artisan Garden, 68 Kowloon City Road, To Kwa Wan(Residents only)*",土瓜灣瑧尚7樓(只供住戶使用)*,,08:00-22:00,08:00-22:00 周六:08:00-22:00 周日:08:00-22:00 節假日:08:00-22:00,22.317961,114.188933,Kowloon City District,九龍城區,To Kwa Wan,土瓜灣,locker,"3,7,6,5",false
H852KA05P,"SF Locker (TOWN LAUNDAY), 8A Ming Lun Street, To Kwa Wan",自助櫃 土瓜灣明倫街8號A (都會洗衣),"G/F, 8A Ming Lun Street, To Kwa Wan *",土瓜灣明倫街8號A地下(都會洗衣)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.319706,114.193399,Kowloon City District,九龍城區,To Kwa Wan,土瓜灣,locker,"3,7,6,5",false
H852KA06P,"SF Locker LG/F, Kowloon City Plaza, Kowloon City",自助櫃 九龍城九龍城廣場LG樓層,"Corridor next Carpenter Road Exit, LG/F, Kowloon City Plaze, Kowloon City *",九龍城九龍城廣場LG層無障礙通道內(近賈炳達道出口)*,,08:00-23:00,08:00-23:00 周六:08:00-23:00 周日:08:00-23:00 節假日:08:00-23:00,22.330981,114.18866,Kowloon City District,九龍城區,Kowloon City,九龍城,locker,"3,5,6,7",false
H852KA08P,"SF Store, Pearl House, Kowloon City",自助櫃 九龍城龍珠樓地下(順豐站),"SF Store, G/F, Pearl House, Kowloon City*",九龍城太子道西368-374號龍珠樓地下(順豐站)*,,11:00-21:00,11:00-21:00 周六:12:00-20:00 周日:12:00-20:00 節假日:12:00-20:00,22.32783,114.187982,Kowloon City District,九龍城區,Kowloon City,九龍城,partner,"3,6,7",false
H852KA09P,"Locker No.2, Shop No. 71, 10 Cheung Ning Street",自助櫃 土瓜灣定安大廈(泡泡先生洗衣店)(二號櫃),"Locker No.2, Bubble Oppa Laundry, G/F, 10 Cheung Ning Street, To Kwa Wan *",土瓜灣長寧街10號定安大廈地下(泡泡先生洗衣店)(二號櫃)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.31682,114.18962,Kowloon City District,九龍城區,To Kwa Wan,土瓜灣,station,"3,5,6,7",false
H852KA10P,"365 Laundry, Po Teck Mansion, To Kwa Wan",自助櫃 土瓜灣寶德大廈(365 Laundry),"365 Laundry, G/F, Po Teck Mansion, To Kwa Wan*",土瓜灣浙江街寶德大廈地下(365 Laundry)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.3148787,114.189415,Kowloon City District,九龍城區,To Kwa Wan,土瓜灣,station,"3,5,6,7",false
H852KA11P,"Block G, Lok Man Sun Chuen",自助櫃 土瓜灣樂民新邨G座順豐站(一號櫃),"Locker No.1, Shop 126, G/F, Block G, Lok Man Sun Chuen, To Kwa Wan*",土瓜灣樂民新邨G座平台地下126號鋪(順豐站)一號櫃*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.317968,114.186293,Kowloon City District,九龍城區,To Kwa Wan,土瓜灣,partner,"3,6,7",false
H852KA12P,"Block G, Lok Man Sun Chuen",自助櫃 土瓜灣樂民新邨G座順豐站(二號櫃),"Locker No.2, Shop 126, G/F, Block G, Lok Man Sun Chuen, To Kwa Wan*",土瓜灣樂民新邨G座平台地下126號鋪(順豐站)二號櫃*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.317993,114.186282,Kowloon City District,九龍城區,To Kwa Wan,土瓜灣,partner,"3,6,7",false
H852L014P,"SF Locker 88 Kwai Cheong Road, Kwai Hing, Kwai Chung",自助櫃 葵涌葵興葵昌路88號,"G/F, 88 Kwai Cheong Road, Kwai Chung*",葵興葵昌路88號地下*,,08:00-20:00,08:00-20:00 周六:08:00-20:00 周日:08:00-20:00 節假日:08:00-20:00,22.361768,114.131998,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"5,3,6,7",false
H852LA01P,"SF Locker Kwai Sing Centre, Kwai Hing, Kwai Chung",自助櫃 葵涌葵興葵星中心商場,"G/F, Kwai Sing Centre, Kwai Chung*",香港葵青區葵興葵星中心商場地下商場洗手間旁*,,07:00-22:00,07:00-22:00 周六:07:00-22:00 周日:07:00-22:00 節假日:07:00-22:00,22.365783,114.135523,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,5,6,7",false
H852LA02P,"SF Locker The Rise, Kwai Chung",自助櫃 葵涌升柏山,"G/F, The Rise, Kwai Chung(Residents only)*",葵涌升柏山地下小巨星演奏廳旁只供住戶使用*,,07:00-22:00,07:00-22:00 周六:07:00-22:00 周日:07:00-22:00 節假日:07:00-22:00,22.371392,114.132834,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,5,6,7",false
H852LA05P,"SF Locker Locker No.1, LG2, Shek Yam Shopping Centre, Kwai Chung",自助櫃 葵涌石蔭商場LG2層(一號櫃),"Locker No.1, LG2/F, Shek Yam Shopping Centre, Kwai Chung*",葵涌石蔭商場LG2層(近扶手電梯)一號櫃*,,09:00-22:00,09:00-22:00 周六:09:00-22:00 周日:09:00-22:00 節假日:09:00-22:00,22.371424,114.138505,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,5,6,7",false
H852LA07P,"SF Locker G/F, Shek Yam Shopping Centre, Kwai Chung",自助櫃 葵涌石蔭商場地下,"G/F, Shek Yam Shopping Centre, Kwai Chung*",葵涌石蔭商場G/F(近寧峰苑出入口)*,,09:00-22:00,09:00-22:00 周六:09:00-22:00 周日:09:00-22:00 節假日:09:00-22:00,22.37141,114.1387,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"5,3,7,6",false
H852LA22P,"SF Locker Shek Lei Shopping Centre Phase 2, Kwai Chung",自助櫃 葵涌石籬商場二期,"Lift Lobby,3/F, Shek Lei Shopping Centre Phase 2, Kwai Chung*",葵涌石籬商場二期3樓客運大堂*,,06:00-23:59,06:00-23:59 周六:06:00-23:59 周日:06:00-23:59 節假日:06:00-23:59,22.365595,114.139021,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,5,6,7",false
H852LA32P,"SF Locker Platform, 6/F, Primrose Hill, Tai Wo Hau",自助櫃 大窩口縉庭山,"Platform, 6/F, Primrose Hill, Tai Wo Hau (Residents only)*",大窩口縉庭山6樓平台(只供住戶使用)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.371884,114.130105,Tsuen Wan District,荃灣區,Tai Wo Hau,大窩口,locker,"3,6,7",false
H852LA35P,"SF Locker Lei Muk Shue Shopping Centre, Tsuen Wan",自助櫃 荃灣梨木樹商場,"Near Exit B, G/F, Lei Muk Shue Shopping Centre, Tsuen Wan*",荃灣梨木樹商場地下(B出口旁)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.378358,114.136674,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,locker,"3,7,6",false
H852LA38P,"SF Locker The Apex, Kwai Chung",自助櫃 葵涌雍雅軒,"Clubhouse,1/F,The Apex, Kwai Chung(Residents only)*",葵涌雍雅軒會所1樓只供住戶使用*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.366256,114.137145,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,7,6",false
H852LA39P,"SF Locker Locker No.2, LG2/F, Shek Yam Shopping Centre, Kwai Chung",自助櫃 葵涌石蔭商場LG2層(二號櫃),"Locker No.2, LG2/F, Shek Yam Shopping Centre, Kwai Chung*",葵涌石蔭商場LG2層(近扶手電梯)二號櫃*,,09:00-22:00,09:00-22:00 周六:09:00-22:00 周日:09:00-22:00 節假日:09:00-22:00,22.371424,114.138505,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,5,6,7",false
H852LA40P,"SF Locker Greenknoll Court, Kwai Chung",自助櫃 葵涌嘉翠園,"Platform, 2/F, Block 1, Greenknoll Court, Kwai Chung (Residents only)*",葵涌嘉翠園1座二樓平台發電機房外住戶使用*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.361172,114.136487,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,7,6,5",false
H852LA41P,SF Locker Kwai Do Building,自助櫃 葵涌葵都大廈順豐站(一號櫃),"Locker No1, Shop 7, G/F, Kwai Do Building, 129/137 & 141/151 Tai Loong Street, Kwai Chung *",葵涌大隴街葵都大廈地下7號鋪順豐站一號櫃*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.366438,114.138935,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,6,7",false
H852LA42P,"SF Locker On Yam Shopping Centre, Kwai Chung",自助櫃 葵涌安蔭商場,"Beside Toilet, Wet Market, G/F, On Yam Shopping Centre, Kwai Chung*",葵涌安蔭商場地下街市(近廁所位置)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.371331,114.141482,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,5,6,7",false
H852LA44P,"Car Park, G/F, iCity, Kwai Chung ",自助櫃 葵涌 iCity,"Car Park, G/F, iCity, Kwai Chung *",葵涌 iCity地下停車場*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.368049,114.139014,Kwai Tsing District,葵青區,Kwai Chung,葵涌,partner,"3,6,7",false
H852LA45P,"Shop 105, 1/F, Lei Muk Shue Shopping Centre, Kwai Chung ",自助櫃 葵涌梨木樹商場一樓(一號櫃),"Locker No.1, Shop 105, 1/F, Lei Muk Shue Shopping Centre, Kwai Chung *",葵涌梨木樹商場一樓105號鋪一號櫃(入門口最右列)*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.378231,114.136662,Kwai Tsing District,葵青區,Kwai Chung,葵涌,partner,"3,6,7",false
H852LA46P,"Locker No.2, Shop 105, 1/F, Lei Muk Shue Shopping Centre, Kwai Chung ",自助櫃 葵涌梨木樹商場一樓(二號櫃),"Locker No.2, Shop 105, 1/F, Lei Muk Shue Shopping Centre, Kwai Chung *",葵涌梨木樹商場一樓105號鋪二號櫃(入門口右邊第二列)*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.378195,114.136648,Kwai Tsing District,葵青區,Kwai Chung,葵涌,partner,"3,6,7",false
H852LA47P,"Locker No.3, Shop 105, 1/F, Lei Muk Shue Shopping Centre, Kwai Chung ",自助櫃 葵涌梨木樹商場一樓(三號櫃),"Locker No.3, Shop 105, 1/F, Lei Muk Shue Shopping Centre, Kwai Chung *",葵涌梨木樹商場一樓105號鋪三號櫃(入門口左邊第二列)*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.378262,114.136631,Kwai Tsing District,葵青區,Kwai Chung,葵涌,partner,"3,6,7",false
H852LA48P,"Locker No.4, Shop 105, 1/F, Lei Muk Shue Shopping Centre, Kwai Chung ",自助櫃 葵涌梨木樹商場一樓(四號櫃),"Locker No.4, Shop 105, 1/F, Lei Muk Shue Shopping Centre, Kwai Chung *",葵涌梨木樹商場一樓105號鋪四號櫃(入門口靠左通道)*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.378285,114.136726,Kwai Tsing District,葵青區,Kwai Chung,葵涌,partner,"3,6,7",false
H852LA49P,"Shop 105, 1/F, Lei Muk Shue Shopping Centre",自助櫃 葵涌梨木樹商場一樓105號鋪五號櫃,"Locker No.5, Shop 105, 1/F, Lei Muk Shue Shopping Centre, Kwai Chung*",葵涌梨木樹商場一樓105號鋪五號櫃(入門口靠左再向前行)*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.378373,114.136558,Kwai Tsing District,葵青區,Kwai Chung,葵涌,partner,"3,6,7",false
H852LA50P,"Shop B,Hoi Cheung Building, Kwai Chung",自助櫃 葵涌海昌大樓(洗衣寶洗衣店),"Shop B, G/F, Hoi Cheung Building, 222 Wo Yi Hop Road, Kwai Chung*",葵涌和宜合道海昌大樓地下B鋪(洗衣寶洗衣店)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.370431,114.13797,Kwai Tsing District,葵青區,Kwai Chung,葵涌,station,"3,5,6,7",false
H852LA51P,"Shop 7, G/F, Kwai Do Building, Kwai Chung ",自助櫃 葵涌葵都大廈(順豐站),"Shop 7, G/F, Kwai Do Building, Kwai Chung *",葵涌大隴街葵都大廈地下7號鋪順豐站(二號櫃)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.366243,114.138739,Kwai Tsing District,葵青區,Kwai Chung,葵涌,partner,"3,6,7",false
H852LB13P,"SF Locker Lwai Luen Estate, Kwai Chung",自助櫃 葵涌葵聯邨,"G/F, Lift Tower, Lwai Luen Estate, Kwai Chung*",葵涌葵聯邨升降機樓地下*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.362124,114.126157,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,6,7",false
H852LB16P,"SF Locker Cheong Wai Mansion, Kwong fai Circuit, Kwai Hing, Kwai Chung(LaundrYup)",自助櫃 葵涌葵興光輝圍(LaundrYup洗衣店),"Shop 30, G/F, Cheong Wai Mansion, 39A Kwong fai Circuit, Kwai Chung*",葵涌昌偉大廈地下30鋪洗衣店內*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.368726,114.13302,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,7,6,5",false
H852LB17P,"SF Locker Block 7, Kwai Shing Estate, Kwai Chung",自助櫃 葵涌葵盛西邨7座,"G/F, Block 7, Kwai Shing Estate, Kwai Chung*",葵涌葵盛西邨7座地下*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.36099,114.122982,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,7,6",false
H852LB18P,"SF Locker Locker No.1, Kwai Fong Plaza, Kwai Fong, Kwai Chung",自助櫃 葵涌葵芳葵芳廣場(一號櫃),"LK01, G/F, Kwai Fong Plaza, Kwai Fong *",香港葵青區葵芳葵芳廣場地下(近趣味批)*,,10:00-22:00,10:00-22:00 周六:10:00-22:00 周日:10:00-22:00 節假日:10:00-22:00,22.357926,114.12974,Kwai Tsing District,葵青區,Kwai Fong,葵芳,locker,"3,5,6,7",false
H852LB20P,"SF Locker Locker No. 2, Shop 113C, 1/F, Kwai Shing East Shopping Centre, Kwai Chung",自助櫃 葵涌葵盛東商場(二號櫃),"Locker No.2, Shop 113C, 1/F, Kwai Shing East Shopping Centre, Kwai Chung*",香港葵涌葵盛東商場1樓113C鋪二號櫃*,,06:00-23:00,06:00-23:00 周六:06:00-23:00 周日:06:00-23:00 節假日:06:00-23:00,22.364171,114.127128,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"5,3,6,7",false
H852LB24P,"SF Locker Locker No.1, Kwai Chung Shopping Centre, Kwai Chung Estate, Kwai Chung",自助櫃 葵涌葵涌邨葵涌商場2樓207A號鋪(一號櫃),"Locker No.1,Shop No.207A, Level 2, Kwai Chung Shopping Centre, Kwai Chung Estate, Kwai Chung*",葵涌邨葵涌商場2樓207A號鋪(一號櫃)*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.367978,114.128216,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,6,7",false
H852LB25P,"SF Locker Locker No.2, Kwai Chung Shopping Centre, Kwai Chung Estate, Kwai Chung",自助櫃 葵涌葵涌邨葵涌商場2樓207A號鋪(二號櫃),"Locker No.2, Shop No.207A,Level 2, Kwai Chung Shopping Centre, Kwai Chung Estate, Kwai Chung*",葵涌邨葵涌商場2樓207A號鋪二號櫃*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.367978,114.128216,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,6,7",false
H852LB26P,"SF Locker Locker No.3, Kwai Chung Shopping Centre, Kwai Chung Estate, Kwai Chung",自助櫃 葵涌葵涌邨葵涌商場2樓207A號鋪(三號櫃),"Locker No.3, Shop No.207A,Level 2, Kwai Chung Shopping Centre, Kwai Chung Estate, Kwai Chung*",葵涌邨葵涌商場2樓207A號鋪三號櫃*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.36798,114.128219,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,6,7",false
H852LB28P,"SF Locker Locker No.4, Kwai Chung Shopping Centre, Kwai Chung Estate, Kwai Chung",自助櫃 葵涌葵涌邨葵涌商場2樓207A號鋪(四號櫃),"Locker No.4, Shop No.207A,Level 2, Kwai Chung Shopping Centre, Kwai Chung Estate, Kwai Chung*",葵涌邨葵涌商場2樓207A號鋪四號櫃*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.36798,114.128219,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,6,7",false
H852LB29P,"SF Locker Locker No.5, Kwai Chung Shopping Centre, Kwai Chung Estate, Kwai Chung",自助櫃 葵涌葵涌邨葵涌商場2樓207A號鋪(五號櫃),"Locker No.5, Shop No.207A,Level 2, Kwai Chung Shopping Centre, Kwai Chung Estate, Kwai Chung*",葵涌邨葵涌商場2樓207A號鋪五號櫃*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.36798,114.128219,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,6,7",false
H852LB31P,"SF Locker Hibiscus Park, Kwai Fong, Kwai Chung",自助櫃 葵涌葵芳芊紅居,"Site at Entrance, Hibiscus Park, Kwai Fong(Residents only)*",香港葵青區葵芳芊紅居入口(只供住戶使用)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.359456,114.124961,Kwai Tsing District,葵青區,Kwai Fong,葵芳,locker,"3,7,6,5",false
H852LB33P,"SF Locker Edition 178, Kwai Fong, Kwai Chung",自助櫃 葵涌葵芳豐寓,"Car Park, G/F, Edition 178, No.178  Hing Fong Road, Kwai Fong (Residents only)*",香港葵青區葵芳豐寓地下停車場只供住戶使用*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.359912,114.128244,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,7,6,5",false
H852LB34P,"SF Locker Bik Tsui House, Kwai Tsui Estate, Kwai Fong, Kwai Chung",自助櫃 葵涌葵芳葵翠邨碧翠樓,"G/F, Bik Tsui House, Kwai Tsui Estate, Kwai Fong*",香港葵青區葵芳葵翠邨碧翠樓地下*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.356326,114.129205,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,7,6",false
H852LB36P,"SF Locker Kwai Ming House, Kwai Hong Court, Kwai Chung",自助櫃 葵涌葵興葵康苑葵明閣,"G/F, Kwai Ming House, Kwai Hong Court, Kwai Chung*",葵興葵康苑葵明閣地下*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.362873,114.130216,Kwai Tsing District,葵青區,Kwai Chung,葵涌,locker,"3,5,6,7",false
H852M015P,"SF Locker CentrePoint, Sheung Wan",自助櫃 上環尚賢居,"1/F Platform, CentrePoint, Sheung Wan*",香港上環尚賢居1樓平台*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.28299,114.151475,Central and Western District,中西區,Sheung Wan,上環,locker,"3,5,6,7",false
H852M020P,"SF Locker 25 Tung Street, Sheung Wan(LaundrYup)",自助櫃 上環東街25號(LaundrYup洗衣店),"G/F, 25 Tung Street, Sheung Wan*",香港上環東街25號地下(洗衣店內)*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59 節假日:00:00-23:59,22.285016,114.149134,Central and Western District,中西區,Sheung Wan,上環,locker,"3,5,6,7",false
